"_id","_data_ingestion_id","_created_at","_updated_at","_geom","_geog","co_entidade","nu_ano_censo","sg_uf","co_municipio","no_municipio","no_distrito","co_distrito","no_entidade","tp_localizacao","tp_localizacao_diferenciada","ds_endereco","nu_endereco","ds_complemento","no_bairro","co_cep","fonte_geo","tipo_geo","latitude","longitude","cd_setor_2022"
"97734",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000003E7B2E53934A47C0CBF44BC45B8F37C0","0101000020E61000003E7B2E53934A47C0CBF44BC45B8F37C0","35009697","2024","SP","3550308","São Paulo","Água Rasa","355030801","O QUINTAL FUNDAMENTAL","1","0","TERESINA","55",NULL,"VILA BERTIOGA","3185010","Google 2025","1","-23.559994","-46.582621","355030801000176"
"97352",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000B796C9703C4947C0F01472A59E8D37C0","0101000020E6100000B796C9703C4947C0F01472A59E8D37C0","35447250","2024","SP","3550308","São Paulo","Água Rasa","355030801","ESC PART PETIT ENFANT","1","0","FREIRE DE ANDRADE","44",NULL,"VILA REGENTE FEIJO","3334010","Google 2025","1","-23.553202","-46.572157","355030801000179"
"98432",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000083C0CAA1454847C0E0B1E9526D9337C0","0101000020E610000083C0CAA1454847C0E0B1E9526D9337C0","35001703","2024","SP","3550308","São Paulo","Água Rasa","355030801","MARIO MARQUES DE OLIVEIRA PROFESSOR","1","0","BUENOPOLIS","234","RUA","VILA SANTA CLARA","3161010","Catálogo de Escolas - agosto/2024","0","-23.5758869","-46.564625","355030801000191"
"98541",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000002F8020EFC4747C09ADF7A5E3B9437C0","0101000020E610000002F8020EFC4747C09ADF7A5E3B9437C0","35001806","2024","SP","3550308","São Paulo","Água Rasa","355030801","JOY ARRUDA DOUTOR","1","0","BATUNS","52","RUA","VILA SANTA CLARA","3273410","Catálogo de Escolas - agosto/2024","0","-23.5790309","-46.5623796","355030801000200"
"97777",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000C972124A5F4A47C0D28DB0A8888F37C0","0101000020E6100000C972124A5F4A47C0D28DB0A8888F37C0","35009776","2024","SP","3550308","São Paulo","Água Rasa","355030801","ESC PART LEDICE ESCOLA MONTESSORI","1","0","IBITINGA","30","ANEXO 24","VILA BERTIOGA","3186020","Google 2025","1","-23.560679","-46.581033","355030801000203"
"96843",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000018D2E1218C5A47C0AB4D524FD58B37C0","0101000020E610000018D2E1218C5A47C0AB4D524FD58B37C0","35003803","2024","SP","3550308","São Paulo","Alto de Pinheiros","355030802","VICTOR OLIVA PROFESSOR","1","0","ALVILANDIA","409","RUA","VILA MADALENA","5449070","Catálogo de Escolas - agosto/2024","0","-23.5462236","-46.7074015","355030802000001"
"96832",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000019558671375A47C06A8995D1C88B37C0","0101000020E610000019558671375A47C06A8995D1C88B37C0","35009463","2024","SP","3550308","São Paulo","Alto de Pinheiros","355030802","ESC PART PICCOLINO UNIDADE II","1","0","ALVILANDIA","181",NULL,"VILA MADALENA","5449070","Google 2025","1","-23.546033","-46.704817","355030802000001"
"97011",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E610000031C96DA0655A47C0FEE4396C6C8C37C0","0101000020E610000031C96DA0655A47C0FEE4396C6C8C37C0","35138885","2024","SP","3550308","São Paulo","Alto de Pinheiros","355030802","VERA CRUZ ESCOLA II","1","0","ELISA MORAES MENDES DONA","784","RUA","VILA MADALENA","5449001","Catálogo de Escolas - agosto/2024","0","-23.5485294","-46.7062264","355030802000001"
"96834",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E61000003E0A325DE35947C02261CE22CA8B37C0","0101000020E61000003E0A325DE35947C02261CE22CA8B37C0","35104899","2024","SP","3550308","São Paulo","Alto de Pinheiros","355030802","VERA CRUZ ESCOLA","1","0","PROFESSORA EMILIA BARBOSA DE LIMA","51",NULL,"VILA MADALENA","5448070","Catálogo de Escolas - agosto/2024","0","-23.5460531","-46.7022511","355030802000002"
"96901",8,"2025-08-26 09:59:31.289374-03","2025-08-26 09:59:31.289374-03","0101000020E6100000CB10C7BAB85947C040A4DFBE0E8C37C0","0101000020E6100000CB10C7BAB85947C040A4DFBE0E8C37C0","35104917","2024","SP","3550308","São Paulo","Alto de Pinheiros","355030802","SANTA CLARA COLEGIO","1","0","LIVI","456","RUA","VILA MADALENA","5448030","Catálogo de Escolas - agosto/2024","0","-23.5471","-46.70095","355030802000002"
