"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
"930","LINHA 08/31 GLEBA 08 A LOTE 15 ZONA RURAL","0","ESCOLA","ZONA RURAL","85080","99412672","LINHA  28 DO 37 GLEBA DOZE","0",NULL,"GLEBA DOZE","25.72","28.7","11.2","23.2","-10.8070615","-62.2034347","110015505000042","-10.967366","-62.319864","110155905000006","-10.967366","-62.316849500000004","329.07542007","21894.34015048","1","17787.93618201",False,False
"931","LINHA 115 GLEBA 17 LOTE 59 ZONA RURAL",NULL,"ZONA RURAL","ZONA RURAL","332960","91964523","LINHA  155 ZONA RURAL","1","FAZENDA","ZONA RURAL","20.48","16.07","100","21","-10.6734778","-62.2034353","110015505000052","-12.765282","-61.406342","110007205000022","-12.765282","-61.406241","10.9531185","248259.36309798","1","235852.77979844",False,False
"932","RUA MAIRA ALVORADA",NULL,"PREDIO ESCOLAR","ALVORADA","35897","1230794","RUA  1 MAIO SAO DOMINGOS DO GUAPORE","8391",NULL,"SAO DOMINGOS DO GUAPORE","18.57","12.27","11.94","16.03","-10.7166035","-62.2482864","110015505000060","-12.07243","-64.02786","110008035000006","-12.07243","-64.02786","0","245672.46616698","1","245261.83259296",False,False
"933","RUA ALTO ALEGRE NOVO HORIZONTE","494","COOAB","NOVO HORIZONTE","304660","92000605","RUA  ALTO ALEGRE NOVO HORIZONTE","493",NULL,"NOVO HORIZONTE","100","18.96","100","53.92","-10.7125621","-62.2717928","110015505000062","-10.713484","-62.271437","110015505000054","-10.713484","-62.271437","0","109.63399531","1","0",False,NULL
"934","RUA. JUSCELINO KUBITSCHEK JARDIM NOVO ESTADO","1421","ESCOLA","JARDIM NOVO ESTADO","519338","1402908","RUA  JUSCELINO KUBITSCHECK JARDIM NOVO ESTADO","1487","FUNDOS","JARDIM NOVO ESTADO","28.93","15.61","100","26.31","-10.7100474537686","-62.2598274228317","110015505000068","-10.709246","-62.26019","110015505000031","-10.709246","-62.26019","0","97.52578646","1","0",False,NULL
"935","RUA DEZ SETOR 33 SOCIALISTA","35","ORGULHO DO MADEIRA","SOCIALISTA","573940","1709072","TRAVESSA  37 A 33 TRAVESSAO DA 33 PARA 37","0",NULL,"TRAVESSAO DA 33 PARA 37","24.44","15","11.17","19.64","-8.760745","-63.81298167","110020505000115","-11.811732","-61.445027","110148405000003","-11.813276","-61.445046","171.69765708","426842.94253553","1","425421.1591845",False,False
"936","RUA URUPA SETOR INDUSTRIAL",NULL,"ESCOLA","SETOR INDUSTRIAL","686759","91942316","AVENIDA  URUPA SETOR 02","1","APARTAMENTO 1","SETOR 02","100","16.07","14.9","38.23","-10.7114899","-62.2461769","110015505000082","-9.918796","-63.028346","110002305000156","-9.918796","-63.028346","0","122845.42794898","1","121893.44739775",False,False
"937","RUA BURAREIRO SETOR INDUSTRIAL",NULL,"ESCOLA","SETOR INDUSTRIAL","84674","1404200","RUA  BURAREIRO INDUSTRIAL","0",NULL,"INDUSTRIAL","100","11.1","15.17","31.64","-10.7122152","-62.2478372","110015505000082","-10.711732","-62.247727","110015505000035","-10.711846","-62.2476975","13.0795787","55.0619715","1","0",False,NULL
"938","RUA OSWALDO RIBEIRO SOCIALISTA",NULL,"QUADRA 536 LOTE 231","SOCIALISTA","654910","180337166","RUA  OSWALDO RIBEIRO SOCIALISTA","9147",NULL,"SOCIALISTA","100","12.84","100","42.42","-8.761733208000004","-63.81309177","110020505000116","-8.763752","-63.826604","110020505000179","-8.763752","-63.826604","0","1501.82724762","1","1265.88097294",False,False
"939","RUA RAPOSO TAVARES CTG","698","PROXIMO ATACAREJO","CTG","524645","1415965","RUA  RAPOSO TAVARES CTG","698",NULL,"CTG","100","24.94","100","62.43","-11.6895017","-61.1727867","110018905000019","-11.689603","-61.173433","110018905000019","-11.689432","-61.17314450000001","36.72074388","71.27062653","1","0",True,NULL
"940","AVENIDA CRISTOVAO COLOMBO CTG","275",NULL,"CTG","524332","1415964","RUA  CRISTOVAO COLOMBO CTG","275",NULL,"CTG","100","20.56","100","56.41","-11.6900332","-61.1732813","110018905000019","-11.690085","-61.173435","110018905000019","-11.690085","-61.173435","0","17.69961895","1","0",True,NULL
"941","AVENIDA BELEM NOVA PIMENTA","1205",NULL,"NOVA PIMENTA","708405","92001832","AVENIDA  BELEM NOVA PIMENTA","1206",NULL,"NOVA PIMENTA","100","18.07","100","52.45","-11.6854976","-61.1570827","110018905000011","-11.685533","-61.157326","110018905000011","-11.685533","-61.157326","0","26.78387737","1","0",True,NULL
"942","RUA 21 ABRIL APEDIA","808","PROXIMO AO POSTO","APEDIA","754516","1415531","RUA  VINTE E UM DE ABRIL APEDIA","808",NULL,"APEDIA","41.7","22.33","100","37.39","-11.68077","-61.1777133","110018905000017","-11.680313","-61.178124","110018905000017","-11.680313","-61.178124","0","67.6930471","1","0",True,NULL
"943","RUA DOS EXTENSIONISTAS CENTRO","3490","RONDOMINAS","CENTRO","746817","215033640","RUA  DOS IMIGRANTES CENTRO","4290",NULL,"CENTRO","15.11","18.39","100","17.19","-10.5121522","-61.998686","110015525000009","-9.691411","-62.210553","110013020000001","-9.691411","-62.210553","0","94163.39139908","1","93227.89561039",False,NULL
"944","RUA BARROCAS DISTRITO DE RONDOMINAS","3314","CENTRO","DISTRITO DE RONDOMINAS","106982","1408074","RUA  BARROCAS RONDOMINAS","3136",NULL,"RONDOMINAS","100","14.33","20.2","38.6","-10.5109447","-61.9980197","110015525000009","-10.510222","-61.999739","110015525000008","-10.510222","-61.999739","0","204.42737242","1","45.01469606",False,True
"945","AV TURIBIO ODILON RIBEIRO ALVORADA","781","PREDIO","ALVORADA","964125","1409381","AVENIDA  TURIBIO ODILON RIBEIRO ALVORADA","841",NULL,"ALVORADA","100","17.05","100","50.69","-11.6775267","-61.1802867","110018905000001","-11.677689","-61.179438","110018905000001","-11.677689","-61.179438","0","94.16354591","1","0",True,NULL
"946","AVENIDA COSTA E SILVA ALVORADA","321",NULL,"ALVORADA","964202","1409663","AVENIDA  COSTA E SILVA ALVORADA","322",NULL,"ALVORADA","100","14.89","100","46.66","-11.6764934","-61.1837965","110018905000001","-11.676","-61.183428","110018905000001","-11.676","-61.183428","0","67.97230751","1","0",True,NULL
"947","RUA FLORIANO PEIXOTO PIONEIROS","310",NULL,"PIONEIROS","428600","1410358","RUA  FLORIANO PEIXOTO PIONEIROS","310",NULL,"PIONEIROS","100","20.14","100","55.78","-11.6702794","-61.1875958","110018905000003","-11.670141","-61.187861","110018905000003","-11.670141","-61.187861","0","32.72384555","1","0",True,NULL
"948","RUA FERNAO DIAS PIONEIROS","275",NULL,"PIONEIROS","88091","220955636","RUA  FERNAO DIAS PIONEIROS","0",NULL,"PIONEIROS","100","12.44","100","41.52","-11.67084485","-61.19427382","110018905000025","-11.669594","-61.192453","110018905000025","-11.669594","-61.192453","0","242.20006754","1","0",True,NULL
"949","RUA PRINCESA ISABEL JARDIM DAS OLIVEIRAS","355",NULL,"JARDIM DAS OLIVEIRAS","421134","1418752","RUA PRINCESA ISABEL JARDIM DAS OLIVEIRAS","362","FRENTE","JARDIM DAS OLIVEIRAS","100","14.26","100","45.4","-11.6750216","-61.193732","110018905000027","-11.674668","-61.193634","110018905000027","-11.674668","-61.193634","0","40.74107763","1","0",True,NULL
"950","AVENIDA DOS BANDEIRANTES PIONEIROS","1152",NULL,"PIONEIROS","504302","1419415","AVENIDA  DOS BANDEIRANTES PIONEIROS","1153",NULL,"PIONEIROS","100","18.87","100","53.76","-11.6777217","-61.191075","110018905000028","-11.678739","-61.190201","110018905000028","-11.678739","-61.190201","0","147.82999326","1","0",True,NULL
"951","RUA RIACHUELO, BNH I","835",NULL,"BNH I","540395","221138677","AVENIDA  RIACHUELO BNH","732",NULL,"BNH","51.67","14.87","26.59","32.51","-11.6851322","-61.1783503","110018905000031","-11.684667","-61.179045","110018905000020","-11.684667","-61.179045","0","91.64144178","1","9.81437511",False,True
"952","RO 010 KM 32 CX. POSTAL 014 RURAL","14",NULL,"RURAL","617448","101446473","RODOVIA  RO 133 RURAL","0",NULL,"RURAL","17.48","18.19","100","19.22","-11.7239411","-61.4760069","110018905000035","-9.516425","-62.065493","110013005000055","-9.516235","-62.065493","21.12706515","253777.58426282","1","248898.45681878",False,NULL
"953","RO 010, KM 32 SETOR ABAITARA, ZONA RURAL ZONA RURAL",NULL,"SETOR ABAITARA","ZONA RURAL","617652","180312695","TRAVESSAO  DA RO 133 PRA MP 47 LINHA MP 23","1",NULL,"LINHA MP 23","20.82","16.07","11.04","18.14","-11.723628","-61.4767069","110018905000035","-9.521999","-62.073572","110013005000055","-9.521815499999999","-62.0793405","632.92046816","253350.74025193","1","248501.12332724",False,NULL
"954","RUA TUPA BELA VISTA","35",NULL,"BELA VISTA","680853","1410894","RUA  TUPA BELA VISTA","35",NULL,"BELA VISTA","100","17.28","100","51.09","-11.655336","-61.1952115","110018905000043","-11.655311","-61.195017","110018905000004","-11.655311","-61.195017","0","21.36313675","1","0",False,NULL
"955","RODOVIA BR 364 KM 155 ZONA RURAL",NULL,"CAIXA POSTAL 052","ZONA RURAL","419930","110252886","RODOVIA  BR 364 BR 364 SAIDA PARA JARU","1","CASA","BR 364 SAIDA PARA JARU","24.91","16.07","11.77","20.39","-11.9637633","-60.9566822","110018905000040","-10.699034","-62.26201","110015505000049","-10.698143","-62.2631775","161.51873251","200075.88693085","1","157876.82995677",False,False
"956","RUA PADRE FEIJO VILA NOVA","1522",NULL,"VILA NOVA","407099","1413982","AVENIDA PADRE FEIJO VILA NOVA","1135","FUNDOS","VILA NOVA","100","14.89","100","46.66","-11.6855899","-61.1650636","110018905000050","-11.687992","-61.167601","110018905000013","-11.6879825","-61.1676025","1.06890611","384.29618143","1","1.76610871",False,True
"957","AV CURITIBA VILA NOVA","1316","ZONA URBANA","VILA NOVA","432317","214951426","AVENIDA  CURITIBA VILA NOVA","896",NULL,"VILA NOVA","100","13.79","100","44.44","-11.6871879","-61.1642089","110018905000050","-11.683609","-61.165565","110018905000007","-11.683609","-61.165565","0","424.46955448","1","163.19699864",False,NULL
"958","AV DOS IMIGRANTES CTG","1845",NULL,"CTG","524417","180272506","AVENIDA  DOS IMIGRANTES CTG","0","FUNDOS","CTG","100","14.98","100","46.83","-11.691843","-61.170365","110018905000050","-11.690934","-61.171222","110018905000019","-11.690934","-61.17121","1.3066599","137.56639437","1","99.86673294",False,True
"959","AVENIDA ODEGAR MAXIMIANO RAMOS VIEIRA ESQUINA C/ PADRE FEIJO VILA NOVA","1706",NULL,"VILA NOVA","44845","1316247","RUA GOVERNADOR JORGE TEIXEIRA NOVA BRASILIA","1706",NULL,"NOVA BRASILIA","16.03","23.47","14.55","16.93","-11.6899405326803","-61.1688223109219","110018905000050","-10.881349","-61.914426","110012205000053","-10.881349","-61.914426","0","121220.16799329","1","120817.99735436",False,False
"960","RUA PARA NOVA PIMENTA","1202","ESQ/ COM AV. SAO LUI","NOVA PIMENTA","506117","1413722","RUA  PARA NOVA PIMENTA","1202",NULL,"NOVA PIMENTA","100","24.71","100","62.13","-11.686895","-61.1615983","110018905000052","-11.686638","-61.161509","110018905000012","-11.686638","-61.161509","0","30.18619542","1","0",False,NULL
"961","AVENIDA ANTONIO RICARDO DE LIMA SERINGAL","541","ESCOLA","SERINGAL","846391","1414835","AVENIDA  ANTONIO RICARDO DE LIMA SERINGAL","541",NULL,"SERINGAL","100","23.57","100","60.66","-11.679574","-61.1711921","110018905000053","-11.679562","-61.171388","110018905000015","-11.679562","-61.171388","0","21.37378943","1","0",False,NULL
"962","AV. PIMENTA BUENO JARDIM DAS OLIVEIRAS","263",NULL,"JARDIM DAS OLIVEIRAS","769561","1598325","RUA  PIMENTA BUENO VILA GUAPORE","0",NULL,"VILA GUAPORE","24.7","14.25","12.21","19.77","-11.668568","-61.1990401","110018905000061","-12.231835","-60.686795","110092405000013","-12.2318085","-60.6868445","6.13340756","83833.44674225","1","83358.74856134",False,False
"963","ESTRADA DO AEROPORTO BELA VISTA","337","AEROPORTO","BELA VISTA","899333","1410782","ESTRADA  DO AEROPORTO BELA VISTA","2468",NULL,"BELA VISTA","100","13.83","100","44.53","-11.6552497","-61.1893782","110018905000062","-11.643706","-61.174299","110018905000004","-11.643706","-61.174299","0","2084.33145988","1","1688.30700851",False,NULL
"964","RUA ESPORTES",NULL,"SETOR URUCUMACUA",NULL,"714798","214193825","RUA  DO ESPORTE URUCUMACUA","93353",NULL,"URUCUMACUA","32.03","11.2","10.2","20.19","-12.2283222","-60.6841427","110018915000026","-12.22794","-60.682708","110018915000009","-12.22794","-60.682708","0","161.60054869","1","0",False,NULL
"965","FAZENDA DIMBA",NULL,NULL,NULL,"181521","180411428","FAZENDA  MODELO FAZENDA","2",NULL,"FAZENDA","17.87","14.9","10.73","16.15","-11.8807451","-60.8474091","110018915000003","-12.057339","-61.443051","110148405000009","-12.057339","-61.443051","0","67702.69708105","1","59595.73973535",False,False
"966","ESTRADA DO CALCARIO - KM 100",NULL,NULL,NULL,"684931","1239358","ESTRADA  DO CALCARIO ESPIGAO DO OESTE","1","CASA 48","ESPIGAO DO OESTE","23.33","16.07","10.78","19.34","-11.69243272","-60.64710752","110018915000004","-11.68166","-60.671141","110009805000028","-11.6128805","-60.830397500000004","18955.26159802","2878.12454491","1","587.23403485",False,False
"967","LINHA 108 SETOR CALCARIO",NULL,NULL,NULL,"595818","180504226","LINHA  108 GLEBA BOM PRINCIPIO B","1",NULL,"GLEBA BOM PRINCIPIO B","24.83","16.07","11.01","20.11","-11.6931574","-60.5480736","110018915000006","-11.798555","-63.047902","110150005000008","-11.7985445","-63.048029","13.87263713","272399.30291457","1","268598.40937738",False,False
"968","AVENIDA PRIMO FAVALECA ITAPORANGA","131","SETOR ITAPORANGA","ITAPORANGA","580629","180475757","RUA  PRIMOROSA AVENIDA PEDRAS BRANCAS","0",NULL,"AVENIDA PEDRAS BRANCAS","17.81","12.26","11.92","15.62","-11.6284017","-61.1976642","110018920000001","-10.608471","-62.729044","110100505000002","-10.608471","-62.729044","0","201937.8728424","1","200845.72603622",False,NULL
"969","RUA MARIA RIGO FERREIRA DISTRITO ITAPORANGA","140","ROD. 387KM 01","DISTRITO ITAPORANGA","332868","100092276","RUA PIONEIRO MARIA FERREIRA DA SILVA ALPHAVILLE","0",NULL,"ALPHAVILLE","16.28","13.74","10.84","14.97","-11.629586","-61.1985628","110018920000001","-11.422404","-61.421875","110004905000102","-11.422404","-61.421875","0","33506.76293083","1","32590.97465545",False,NULL
"970","RUA RAIMUNDO CANTUARIA JARDIM SANTANA","9589","ENTRE","JARDIM SANTANA","421541","92006229","AVENIDA  RAIMUNDO CANTUARIA JARDIM SANTANA","9588",NULL,"JARDIM SANTANA","100","23.55","100","60.63","-8.7540217","-63.8250817","110020505000007","-8.754272","-63.825028","110020505000006","-8.754272","-63.825007","2.30789318","28.45094777","1","8.87056234",False,True
"971","RUA TURMALINA JARDIM SANTANA","10015","ZONA LESTE","JARDIM SANTANA","855522","92007709","RUA  TURMALINA JARDIM SANTANA","10008",NULL,"JARDIM SANTANA","100","14.6","100","46.09","-8.7526983","-63.8166564","110020505000009","-8.753364","-63.816538","110020505000009","-8.753364","-63.816538","0","75.15754456","1","0",True,NULL
"972","RUA 13 DE MAIO MOCAMBO","2170",NULL,"MOCAMBO","936304","1340855","RUA  TREZE DE MAIO MOCAMBO","2170",NULL,"MOCAMBO","100","25.33","100","62.91","-8.76738832","-63.90276734","110020505060024","-8.767491","-63.902776","110020505060024","-8.767491","-63.902776","0","11.45710612","1","0",True,NULL
"973","RUA ESCORPIAO ULISSES GUIMARAES","11511",NULL,"ULISSES GUIMARAES","271347","1427879","RUA  ESCORPIAO ULISSES GUIMARAES","11593","FUNDOS","ULISSES GUIMARAES","100","18.15","100","52.58","-8.775279687","-63.80330074","110020505000018","-8.775257","-63.802857","110020505000018","-8.775257","-63.802857","0","48.8293353","1","0",True,NULL
"974","RUA ORION ULISSES GUIMARAES","102",NULL,"ULISSES GUIMARAES","271161","1427913","RUA  ORION ULISSES GUIMARAES","2851","FRENTE","ULISSES GUIMARAES","100","14.38","100","45.65","-8.773481200000004","-63.8029877","110020505000018","-8.774247","-63.802704","110020505000018","-8.774247","-63.802704","0","90.68111633","1","0",True,NULL
"975","RUA ORION ULISSES GUIMARAES","2701","ZONA LESTE","ULISSES GUIMARAES","343189","1428764","RUA  ORION ULISSES GUIMARAES","2708",NULL,"ULISSES GUIMARAES","100","17.97","100","52.28","-8.775641","-63.802998","110020505000018","-8.775492","-63.802579","110020505000022","-8.775492","-63.802579","0","48.93539447","1","10.17861687",False,True
"976","RUA RIO LAJE RONALDO ARAGAO","11927","ZONA LESTE","RONALDO ARAGAO","370008","92010433","RUA  RIO LAJE RONALDO ARAGAO","11927",NULL,"RONALDO ARAGAO","100","26.59","100","64.42","-8.7835264","-63.7999749","110020505000025","-8.783817","-63.799921","110020505000025","-8.783817","-63.799921","0","32.85166838","1","0",True,NULL
"977","ALAMEDA ROQUETE PINTO NOVA ESPERANCA","4483","ALPHAVILLE 1","NOVA ESPERANCA","867618","108839353","ALAMEDA  ROQUETE PINTO NOVA ESPERANCA","4482","BLOCO A","NOVA ESPERANCA","100","21.98","100","58.48","-8.723516667","-63.876745","110020505000036","-8.72392","-63.87684","110020505000036","-8.72392","-63.87684","0","46.04804269","1","0",True,NULL
"978","ESTRADA SANTO ANTONIO TRIANGULO","633",NULL,"TRIANGULO","658972","97856590","ESTRADA SANTO ANTONIO TRIANGULO","633",NULL,"TRIANGULO","100","24.25","100","61.55","-8.810249535000002","-63.93908087","110020505000043","-8.81036","-63.938902","110020505060106","-8.81036","-63.938902","0","23.17728865","1","0",False,True
"979","ESTRADA 28 DE NOVEMBRO, KM 42 ZONA RURAL",NULL,"ALIANCA","ZONA RURAL","643287","110252543","ESTRADA  28 DE NOVEMBRO PROJETO DE ASSENTAMENTO ALIANCA","1",NULL,"PROJETO DE ASSENTAMENTO ALIANCA","27.57","16.07","11.28","21.41","-8.640371200000002","-63.6138749","110020505000047","-8.620714","-63.742731","110020505000047","-8.620714","-63.742731","0","14333.55955688","1","0",True,NULL
"980","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,NULL,"AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-8.560994000000004","-63.853535","110020505000063","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","414176.78602105","1","402560.98779014",False,False
"981","RODOVIA BR-364 ZONA RURAL",NULL,"REASSENT. SANTA RITA","ZONA RURAL","419930","110252886","RODOVIA  BR 364 BR 364 SAIDA PARA JARU","1","CASA","BR 364 SAIDA PARA JARU","66.8","16.07","11.77","31.83","-9.1119536","-64.1679947","110020505000090","-10.699034","-62.26201","110015505000049","-10.698143","-62.2631775","161.51873251","273364.56488876","1","268311.17514737",False,False
"982","RUA 06 VILA NOVA DE TEOTONIO","38","ZONA RURAL","VILA NOVA DE TEOTONIO","291872","99705914","RUA  SEIS NOVA TEOTONIO","0",NULL,"NOVA TEOTONIO","100","16.51","23.19","42.69","-8.871868490000002","-64.05470945","110020505000091","-8.871956","-64.054674","110020505000091","-8.871768","-64.054486","29.38735308","10.48116769","1","0",True,NULL
"983","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"CUJUBIM GRANDE","AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-8.585968236379404","-63.7301647683912","110020505000092","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","403483.80038762","1","401282.41619885",False,False
"984","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"CUJUBIM GRANDE","AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-8.58491613","-63.72936353","110020505000092","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","403520.84329833","1","401282.41619885",False,False
"985","RAMAL DO JACU, POSTE 63 AREA RURAL DE PORTO VELHO",NULL,"BAIXO-MADEIRA","AREA RURAL DE PORTO VELHO","99124","1146343","RAMAL  C 65 PROJETO DE ASSENTAMENTO DIRIGIDO MARECHAL DUTRA","7","CHACARA","PROJETO DE ASSENTAMENTO DIRIGIDO MARECHAL DUTRA","21.5","13.76","13.32","18.32","-8.763143","-63.903756","110020505060001","-9.910362","-63.093845","110002305000100","-9.910362","-63.093845","0","155465.62004836","1","154768.12499713",False,NULL
"986","RUA GONCALVES DIAS CENTRO","131",NULL,"CENTRO","899966","1334124","RUA  GONCALVES DIAS CENTRO","131",NULL,"CENTRO","100","21.64","100","57.99","-8.763937800000004","-63.9033229","110020505060001","-8.763963","-63.903163","110020505060001","-8.763963","-63.903163","0","17.79451141","1","0",True,NULL
"987","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"AGROVILA NOVA ALIANC","AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-8.6100703","-63.5422957","110020505000096","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","388826.55465092","1","387387.30859503",False,False
"988","ALDEIA CENTRAL KARITIANA",NULL,"RAMAL MARIA CONGA",NULL,"141283","110634776","ALDEIA  KARIPUNA PROJETO SIDNEY GIRAO","0",NULL,"PROJETO SIDNEY GIRAO","23.42","11.1","10.79","17.49","-9.295542184","-64.00373795","110020505000152","-10.271167","-64.72502","110033815000016","-10.271167","-64.72502","0","134222.01916226","1","131232.53379447",False,False
"989","LINHA 67, BR 364, SENT ACRE - ALDEIA BYJYTY AKOT PYTIM ADNA - RURAL",NULL,"TERRA IND KARITIANA","RURAL","193563","110650193","LINHA  L 599 RURAL","1",NULL,"RURAL","19.29","16.07","100","20.11","-9.3623171","-64.2210814","110020505000165","-10.346503","-62.558349","110160905000009","-10.346503","-62.558349","0","212503.19762755","1","211936.3407309",False,False
"990","ALDEIA BOM SAMARITANO -TERRA INDIGENA KARITIANA RURAL",NULL,"ALDEIA","RURAL","193563","110650193","LINHA  L 599 RURAL","1",NULL,"RURAL","15.96","16.07","100","17.45","-9.32021176","-64.06292827","110020505000166","-10.346503","-62.558349","110160905000009","-10.346503","-62.558349","0","200488.70473604","1","199947.201432",False,False
"991","RODOVIA BR 364",NULL,"KM 32 LINHA 32",NULL,"419930","110252886","RODOVIA  BR 364 BR 364 SAIDA PARA JARU","1","CASA","BR 364 SAIDA PARA JARU","100","16.07","11.64","35.66","-9.155448","-64.17686","110020505000169","-10.699034","-62.26201","110015505000049","-10.698143","-62.2631775","161.51873251","271007.9227201","1","242932.03704195",False,False
"992","RODOVIA BR-364 CIDADE JARDIM",NULL,"KM - 5,5","CIDADE JARDIM","426300","180303266","RODOVIA  BR 364 CIDADE JARDIM","0",NULL,"CIDADE JARDIM","66.8","11.1","100","33.9","-8.7966847","-63.8405209","110020505000171","-8.7997","-63.815142","110020505000031","-8.8","-63.815142","33.35852392","2808.88557998","1","2434.2946859",False,NULL
"993","AVENIDA AMAZONAS JARDIM SANTANA",NULL,NULL,"JARDIM SANTANA","817801","215424795","AVENIDA  AMAZONAS JARDIM SANTANA","10147","CASA","JARDIM SANTANA","100","13.57","100","43.98","-8.75100743","-63.81986673","110020505000173","-8.750848","-63.821447","110020505000173","-8.750848","-63.821447","0","174.57516996","1","0",True,NULL
"994","RUA ALTO DA BRONZE SOCIALISTA","9422",NULL,"SOCIALISTA","654724","97948375","RUA  ALTO DO BRONZE SOCIALISTA","9459",NULL,"SOCIALISTA","27.13","17.09","100","25.97","-8.760343410000004","-63.82682948","110020505000179","-8.759732","-63.825765","110020505000179","-8.759732","-63.825765","0","135.30472356","1","0",True,NULL
"995","RUA OSVALDO RIBEIRO SOCIALISTA","2186",NULL,"SOCIALISTA","470874","98582276","RUA  OSVALDO RIBEIRO1 JARDIM SANTANA","367",NULL,"JARDIM SANTANA","42.61","14.05","9.73","24.43","-8.76499617","-63.82728665","110020505000179","-8.762508","-63.820062","110020505000182","-8.762508","-63.820062","0","840.79145013","1","449.78847746",False,True
"996","RUA MANE GARRINCHA SOCIALISTA","3154",NULL,"SOCIALISTA","654693","180337140","RUA  MANE GARRINCHA SOCIALISTA","3154",NULL,"SOCIALISTA","100","24.53","100","61.91","-8.762128677","-63.82732831","110020505000179","-8.762677","-63.827366","110020505000179","-8.762654999999999","-63.82737","2.48547413","61.11135126","1","0",True,NULL
"997","ESTRADA TREZE DE SETEMBRO AEROCLUBE",NULL,"KM 11","AEROCLUBE","711086","214269890","ESTRADA  TREZE DE SETEMBRO AEROCLUBE","29",NULL,"AEROCLUBE","100","12.57","100","41.82","-8.86277938","-63.89081909","110020505000189","-8.811604","-63.863109","110020505000170","-8.811604","-63.863109","0","6453.76691449","1","1176.43198965",False,NULL
"998","RODOVIA BR-364 ZONA RURAL",NULL,"CAIXA POSTAL 313","ZONA RURAL","419930","110252886","RODOVIA  BR 364 BR 364 SAIDA PARA JARU","1","CASA","BR 364 SAIDA PARA JARU","66.8","16.07","11.77","31.83","-8.7930722","-63.7372782","110020505000193","-10.699034","-62.26201","110015505000049","-10.698143","-62.2631775","161.51873251","266555.80818531","1","263897.62874248",False,False
"999","BR 364 -FLONA BOM FUTURO LINHA CARACOL KM 90 ZONA RURAL",NULL,"RIO PARDO","ZONA RURAL","419930","110252886","RODOVIA  BR 364 BR 364 SAIDA PARA JARU","1","CASA","BR 364 SAIDA PARA JARU","24.1","16.07","11.77","20","-9.6264249","-63.9668782","110020505000204","-10.699034","-62.26201","110015505000049","-10.698143","-62.2631775","161.51873251","221456.37857734","1","220403.14583479",False,False
"1000","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"AVENIDA TIRADENTES","AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-9.644033333","-63.96163333","110020505000205","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","339935.43000295","1","339547.58301494",False,False
"1001","RUA DUQUE DE CAXIAS SAO CRISTOVAO","2622",NULL,"SAO CRISTOVAO","652699","1339542","RUA DUQUE DE CAXIAS SAO CRISTOVAO","2622",NULL,"SAO CRISTOVAO","100","25.23","100","62.79","-8.7574963","-63.8890166","110020505060018","-8.757273","-63.889204","110020505060018","-8.757273","-63.889204","0","32.25952795","1","0",True,NULL
"1002","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,NULL,"AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-8.809553","-64.028956","110020505000211","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","406456.3888974","1","399160.70410227",False,False
"1003","AREA RURAL AREA RURAL DE PORTO VELHO",NULL,"AGROVILA NOVOENGENHO","AREA RURAL DE PORTO VELHO","76429","1177770","RUA  RURAL TEIXEIRAO","1434",NULL,"TEIXEIRAO","22.56","12.36","11.55","17.9","-8.77184104","-63.93115518","110020505000211","-11.42308","-61.432757","110004905000095","-11.42308","-61.432757","0","402120.24664283","1","399160.70410227",False,False
