"idx_df1","endereco_df1","numero_df1","complemento_df1","bairro_df1","idx_df2","cod_unico_df2","endereco_df2","numero_df2","complemento_df2","bairro_df2","similaridade_logradouro","similaridade_numero","similaridade_bairro","similaridade_final","latitude_verdadeira","longitude_verdadeira","cd_setor_verdadeiro","latitude_resultante","longitude_resultante","cd_setor_resultante","med_lat","med_lon","dist_mediana","desvio_metros","rn","distancia_metros_setor","setor_correspondente","setor_vizinho_verdadeiro"
709,"RUA 19 DE NOVEMBRO SETOR 04","1438.0","ESCOLA","setor 04",349164,"216962485","RUA  19 DE NOVEMBRO SETE DE SETEMBRO","1491",NULL,"sete de setembro","100.0","96.45","41.67","93.46","-10.4297009","-62.1231239","110180705000017","-11.412267","-61.44026","110004905000111","-11.412267","-61.44026","0","132270.2602094","1","131562.79567719",False,NULL
710,"RUA SANTO PEREIRA SETOR 04","170.0",NULL,"setor 04",73500,"1722204","RUA  SANTOS PEREIRA CENTRO","98",NULL,"centro","96.3","57.65","42.86","83.22","-10.93242664","-62.25626844","110155905000001","-10.932978","-62.255803","110155905000001","-10.932978","-62.255803","0","79.62996689","1","0",True,NULL
711,"AVENIDA JORGE TEIXEIRA CENTRO","609.0",NULL,"centro",24072,"180241889","AVENIDA GOVERNADOR JORGE TEIXEIRA CENTRO","1781",NULL,"centro","100.0","34.19","100.0","86.84","-11.7681083","-63.0381868","110150005000001","-12.997585","-60.941796","110007205000004","-12.997585","-60.941796","0","265571.49318245","1","264968.52683241",False,False
712,"AV SETE DE SETEMBRO CENTRO","661.0",NULL,"centro",25760,"1239860","AVENIDA  SETE DE SETEMBRO VISTA ALEGRE","572",NULL,"vista alegre","100.0","86.54","22.22","89.53","-11.76848","-63.0362817","110150005000002","-11.542932","-61.025488","110009805000033","-11.542932","-61.025488","0","220410.6806023","1","220471.21315656",False,NULL
713,"AV. CAPITAO SILVIO CRISTO REI","647.0",NULL,"cristo rei",251483,"1636346","AVENIDA CAPITAO SILVIO CENTRO","645",NULL,"centro","100.0","99.69","37.5","93.69","-11.7690165","-63.0332101","110150005000003","-11.696119","-62.716575","110032005000002","-11.696157","-62.716575500000005","4.22576376","35412.8442385","1","35110.38233664",False,False
714,"AVENIDA CAPITAO SILVIO CRISTO REI","898.0",NULL,"cristo rei",77742,"220185129","AVENIDA CAPITAO SILVIO SETOR 01","1163","ANDAR 1","setor 01","100.0","77.21","44.44","89.89","-11.77177","-63.033635","110150005000003","-9.920935","-63.034498","110002305000002","-9.920935","-63.034433","7.11960063","205803.7669786","1","203702.9257649",False,NULL
715,"RUA NOVA ESPERANCA CENTRO",NULL,"PREDIO","centro",43472,"180253321","RAMAL  NOVA ESPERANCA SERINGUEIRO","0",NULL,"seringueiro","100.0","0.0","47.06","74.71","-10.93716594","-62.25816546","110155905000002","-10.804092","-65.007118","110010605000075","-10.804092","-65.007118","0","300548.29012662","1","300531.11664035",False,False
716,"RODOVIA BR 429 KM 16 ZONA RURAL",NULL,NULL,"zona rural",27952,"1229384","RODOVIA  429 SERRINHA","26",NULL,"serrinha","100.0","0.0","44.44","74.44","-11.8428608","-63.1649833","110150005000011","-12.230916","-64.256583","110008005000027","-12.230916","-64.256583","0","126310.3975564","1","110528.17709023",False,False
717,"RD BR 429 KM 32 ZONA RURAL",NULL,NULL,"zona rural",27952,"1229384","RODOVIA  429 SERRINHA","26",NULL,"serrinha","100.0","0.0","44.44","74.44","-11.9402027","-63.2505563","110150005000011","-12.230916","-64.256583","110008005000027","-12.230916","-64.256583","0","114062.18896662","1","110528.17709023",False,False
718,"LINHA 12 KM 08 ZONA RURAL",NULL,NULL,"zona rural",27829,"105672846","LINHA  8 SERRA GRANDE","0",NULL,"serra grande","100.0","0.0","36.36","73.64","-11.824524","-62.922832","110150005000021","-12.24597","-64.331668","110008005000027","-12.244240999999999","-64.3312535","197.46200425","160218.41629094","1","159902.25830334",False,False
719,"LINHA 14 KM 12 ZONA RURAL",NULL,NULL,"zona rural",10894,"1186760","LINHA  14 FIGUEIRA","85","CASA 1","figueira","100.0","0.0","33.33","73.33","-11.9018156","-63.0968093","110150005000022","-11.430647","-61.146465","110004910000023","-11.4296865","-61.146347500000005","107.56790927","218754.10184909","1","218423.63336267",False,False
720,"RUA PRINCIPE CENTRO",NULL,NULL,"centro",225033,"180451228","RUA  PRINCIPE CENTRO","0",NULL,"centro","100.0","0.0","100.0","80.0","-10.9329031","-62.2600861","110155905000005","-10.9362","-62.259576","110155905000002","-10.935371","-62.259576","92.1807211","370.80498507","1","158.05503315",False,True
721,"LINHA 28, ESQUINA COM 31, LOTE 26, GLEBA 12 E ZONA RURAL",NULL,NULL,"zona rural",30870,"110256985","LINHA  12 LINHA E","52","CASA","linha e","100.0","0.0","35.29","73.53","-10.9799744","-62.2765681","110155905000006","-11.398806","-61.261173","110004910000018","-11.3996125","-61.260219500000005","137.2748104","120153.28801939","1","106069.70557846",False,False
722,"LINHA 605 KM 45 TV 10 RURAL",NULL,"RURAL","rural",523,"110250000","LINHA  45 LINHA 172","4",NULL,"linha 172","100.0","0.0","14.29","71.43","-10.099264","-62.2222261","110160905000004","-11.904539","-61.959378","110001505000022","-11.904616","-61.959129","28.41283603","202777.408125","1","197084.51537919",False,NULL
723,"AVENIDA DOS PIONEIROS 01","1468.0","CENTRO","01",60025,"1158693","RUA  DOS PIONEIROS CENTRO","1538",NULL,"centro","100.0","95.45","0.0","89.09","-10.2453513","-62.3477813","110160905000001","-11.434755","-61.445428","110004905000009","-11.434755","-61.445428","0","164932.38238721","1","163444.98793172",False,False
724,"RUA ULISSES GUIMARAES CENTRO","2302.0",NULL,"centro",24234,"1223439","RUA  ULISSES GUIMARAES CENTRO","2178",NULL,"centro","100.0","94.61","100.0","98.92","-10.2498115","-62.3449945","110160905000001","-13.000412","-60.945251","110007205000004","-13.000412","-60.945251","0","341734.83358642","1","339955.78777221",False,False
725,"AV. 13 DE FEVEREIRO CENTRO","1460.0","PREDIO","centro",136833,"92578090","AVENIDA  TREZE DE FEVEREIRO CENTRO","1460",NULL,"centro","100.0","100.0","100.0","100.0","-10.2463446","-62.3497562","110160905000002","-10.246319","-62.349524","110160905000002","-10.246319","-62.349524","0","25.56669442","1","0",True,NULL
726,"AVENIDA BRASIL Nº 2443 ZONA RURAL",NULL,"AREA ASSENTAMENTO","zona rural",16541,"1164424","AVENIDA  BRASIL INDUSTRIAL","1795",NULL,"industrial","100.0","0.0","40.0","74.0","-10.029652","-62.3490987","110160905000016","-11.439204","-61.456267","110004905000025","-11.439253","-61.456117","17.23200202","184606.8514731","1","183366.76404367",False,False
727,"ESTRADA LINHA 599 KM 12 ZONA RURAL",NULL,"SITIO","zona rural",8943,"1154017","LINHA  NOVE LINHA SETE","120","SITIO SN","linha sete","100.0","0.0","30.0","73.0","-10.2807129","-62.4936319","110160905000009","-13.403503","-60.472397","110003105000009","-13.4037425","-60.4713025","121.34634001","411031.60550776","1","405015.93437983",False,False
728,"RUA CARLOS DE LIMA NOVO HORIZONTE","1729.0","ESCOLA","novo horizonte",824853,"1729076","RUA  CARLOS DE LIMA NOVO HORIZONTE","1728",NULL,"novo horizonte","100.0","99.94","100.0","99.99","-11.12539","-62.3713217","110170805000001","-11.125555","-62.370859","110170805000001","-11.125555","-62.370859","0","53.71367574","1","0",True,NULL
729,"LH C-50 ASSENTAMENTO ANTONIO CONSELHEIRO I ZONA RURAL",NULL,"AREA DE ASSENTAMENTO","zona rural",83317,"216971694","RUA  I INDUSTRIAL JAMARI","250",NULL,"industrial jamari","100.0","0.0","44.44","74.44","-10.0468843","-62.471394","110160905000012","-9.909518","-63.058269","110002305000161","-9.909527","-63.058269","1.00075572","66060.60968134","1","56019.6529087",False,NULL
730,"AVENIDA MOACIR DE PAULA VIEIRA ALTO ALEGRE","4343.0",NULL,"alto alegre",75197,"215401063","AVENIDA  MOACIR DE PAULA VIEIRA ALTO ALEGRE","4365","FRENTE 1","alto alegre","100.0","99.5","100.0","99.9","-11.12473236","-62.37205112","110170805000008","-11.124431","-62.37161","110170805000008","-11.124416","-62.37158599999999","3.10462927","58.6453458","1","0",True,NULL
731,"RUA OTAVIO PEDRO DE OLIVEIRA ALTO ALEGRE","5127.0",NULL,"alto alegre",251033,"1541447","RUA  PEDRO DE OLIVEIRA LINO ALVES TEIXEIRA","3458",NULL,"lino alves teixeira","100.0","67.45","40.0","87.49","-11.12144935","-62.37479567","110170805000008","-11.17303","-61.897423","110025405000012","-11.17303","-61.897423","0","52394.89878297","1","51961.17814085",False,False
732,"RUA GETULIO VARGAS ALTO ALEGRE","4840.0","PREDIO ESCOLAR","alto alegre",10637,"100175192","AVENIDA PRESIDENTE GETULIO VARGAS NOVA UNIAO 3","4989",NULL,"nova uniao 3","100.0","97.01","34.78","92.88","-11.12061984","-62.37465112","110170805000008","-9.886639","-63.0428","110002305000133","-9.886639","-63.0428","0","155445.68371386","1","154658.90410798",False,False
733,"RO 133 KM 15 TV 04 ZONA RURAL",NULL,"ZONA RURAL","zona rural",30804,"1164829","RUA  E JARDIM VITORIA","4910","CASA","jardim vitoria","100.0","0.0","33.33","73.33","-10.1919149","-62.2807672","110160905000021","-11.414106","-61.477473","110004905000107","-11.414114","-61.4775025","3.33616299","161762.5363916","1","160055.25651876",False,False
734,"RUA MARACATIARA SUMAUMA","3320.0","EM FRENTE AO DETRAN","sumauma",32764,"91987911","RUA  MARACATIARA VALPARAISO","3315",NULL,"valparaiso","100.0","99.85","23.53","92.32","-11.1338907","-62.3650673","110170805000027","-10.872701","-61.910077","110012205000103","-10.872701","-61.910077","0","57531.42390837","1","57071.48076356",False,NULL
735,"RUA SERINGUEIRAS SUMAUMA","3275.0","ZONA RUBANA","sumauma",508904,"1576055","RUA  DAS SERINGUEIRAS ELETRONORTE","3227",NULL,"eletronorte","100.0","98.53","0.0","89.71","-11.13527625","-62.36541661","110170805000027","-8.792353","-63.896825","110020505080016","-8.792353","-63.896825","0","309832.26481854","1","308057.84442814",False,False
736,"LINHA TN-10 ZONA RURAL",NULL,NULL,"zona rural",474896,"1687442","LINHA  TRAVESSAO MIGRANTINOPOLIS","3","CASA SN","migrantinopolis","100.0","0.0","24.0","72.4","-11.0385653","-62.2206779","110170805000012","-11.75197","-62.115607","110050210000003","-11.753999","-62.115607","225.61481678","80149.59922036","1","75102.73560203",False,False
737,"LINHA C 03 NUCLEO PRIMAVERA",NULL,"NUCLEO PRIMAVERA",NULL,25551,"1239952","RUA  PRIMAVERA VISTA ALEGRE","1376",NULL,"vista alegre","100.0","0.0","0.0","70.0","-11.0860011","-62.3029756","110170805000015","-11.545834","-61.0105","110009805000033","-11.5458565","-61.010428000000005","8.23337417","149911.8490855","1","149507.3193762",False,NULL
738,"RUA VILHENA 07","2360.0","BNH","07",1048,"1213513","RUA  VILHENA BNH","2360","QUADRA","bnh","100.0","100.0","0.0","90.0","-9.9031992","-63.0438952","110002305000051","-9.902783","-63.043755","110002305000051","-9.902783","-63.043755","0","48.7609262","1","0",True,NULL
739,"AREA RURAL LINHA E LOTE 95 GLEBA 04 SETOR PROSPERIDADE AREA RURAL DE CACOAL",NULL,"ESCOLA","area rural de cacoal",14373,"1223970","LINHA  05 ZONA RURAL","5","SITIO 3 P 4 EIXO","zona rural","100.0","0.0","66.67","76.67","-11.5207992","-61.5974503","110004905000072","-12.924981","-60.870297","110007205000008","-12.92551","-60.870297","58.82219718","174995.36971096","1","171667.73550544",False,False
740,"RUA PROFESSOR IRIS JOSE DUARTE JOSINO BRITO","3513.0",NULL,"josino brito",331166,"91958348","RUA PROFESSORA IRIS JOSE DUARTE JARDIM LIMOEIRO","3513",NULL,"jardim limoeiro","98.11","100.0","44.44","93.12","-11.4147622","-61.4717101","110004905000131","-11.414942","-61.471686","110004905000108","-11.414942","-61.471686","0","20.16469971","1","0",False,NULL
741,"BR 364 KM 228 LOTE 2A ZONA RURAL",NULL,NULL,"zona rural",8827,"180197045","RODOVIA  BR 364 MARECHAL RONDON 01","0","CASA 3","marechal rondon 01","100.0","0.0","42.86","74.29","-11.4795691","-61.3798145","110004905000084","-9.942103","-63.055725","110002305000040","-9.9420915","-63.055726","1.2834253","250504.43310817","1","248239.86834889",False,False
742,"RUA LUIZ ALVES DE ARAUJO RESIDENCIAL PARQUE ALVORADA","3873.0",NULL,"residencial parque alvorada",429981,"100168012","RUA PASTOR ERMILINO ALVES DE ARAUJO RESIDENCIAL CAPELASSO","2486",NULL,"residencial capelasso","85.71","64.19","68.75","79.71","-11.4185413","-61.4678974","110004905000112","-10.904374","-61.885016","110012205000167","-10.904374","-61.885016","0","73070.91782847","1","71844.88166233",False,NULL
743,"RUA PROFESSORA MARIA LUCIA DA SILVA MILLER RESIDENCIAL PARQUE BRIZON","2640.0",NULL,"residencial parque brizon",337471,"98867969","RUA  SILVA JARDIM SANTANA","2393","CASA","jardim santana","100.0","90.64","30.77","91.21","-11.417605","-61.4568287","110004905000125","-8.750524","-63.810345","110020505000077","-8.750524","-63.810345","0","392842.35074288","1","391101.09799255",False,False
744,"RUA SALGADO FILHO SAO CRISTOVAO","2286.0",NULL,"sao cristovao",354652,"1338770","RUA  SALGADO FILHO SAO CRISTOVAO","2495",NULL,"sao cristovao","100.0","91.62","100.0","98.32","-8.757676200000002","-63.8943074","110020505060020","-8.755932","-63.895093","110020505060015","-8.755932","-63.895093","0","212.29516397","1","163.61942427",False,True
745,"RUA GETULIO VARGAS SAO JOAO BOSCO","2308.0",NULL,"sao joao bosco",10630,"180214366","AVENIDA PRESIDENTE GETULIO VARGAS NOVA UNIAO 3","2080",NULL,"nova uniao 3","100.0","90.12","46.15","92.64","-8.759059000000002","-63.895603","110020505060020","-9.884313","-63.042743","110002305000133","-9.884299","-63.0427125","3.68597587","156246.22179113","1","155476.89305248",False,False
746,"RUA PIONEIRO JOAQUIM DIAS PEREIRA ALPHA PARQUE","4957.0",NULL,"alpha parque",333806,"100092739","RUA PIONEIRO JOAQUIM DIAS PEREIRA ALPHA PARQUE","5029",NULL,"alpha parque","100.0","98.57","100.0","99.71","-11.42721405","-61.41987709","110004905000147","-11.427462","-61.419102","110004905000102","-11.427462","-61.419102","0","88.86299912","1","0",False,NULL
747,"RUA JOSE DO PATROCINIO JARDIM ELDORADO","4352.0",NULL,"jardim eldorado",46848,"1158922","RUA  JOSE DO PATROCINIO CENTRO","1912","SOBRADO","centro","100.0","43.93","28.57","81.64","-11.4377961","-61.4264237","110004905000150","-11.437616","-61.44907","110004905000010","-11.437616","-61.44907","0","2468.23000549","1","1752.56837021",False,False
748,"RUA JOSE DO PATROCINIO JARDIM ELDORADO","4352.0","PREDIO","jardim eldorado",46848,"1158922","RUA  JOSE DO PATROCINIO CENTRO","1912","SOBRADO","centro","100.0","43.93","28.57","81.64","-11.4378763","-61.4263963","110004905000150","-11.437616","-61.44907","110004905000010","-11.437616","-61.44907","0","2471.30415463","1","1752.56837021",False,False
749,"RUA ANISIO SERRAO FLORESTA","3637.0",NULL,"floresta",60814,"1174225","RUA  ANISIO SERRAO FLORESTA","3637",NULL,"floresta","100.0","100.0","100.0","100.0","-11.4354617","-61.4323297","110004905000150","-11.435514","-61.43232","110004905000106","-11.435514","-61.43232","0","5.91081232","1","0",False,NULL
750,"AVENIDA GERALDA SIMAO DE SOUZA ELDORADO","2166.0",NULL,"eldorado",50931,"100091974","AVENIDA  GERALDA SIMAO DE SOUZA JARDIM ELDORADO","2185","BARRACAO","jardim eldorado","100.0","99.13","100.0","99.83","-11.4456522","-61.4307357","110004905000153","-11.445405","-61.430458","110004905000104","-11.445405","-61.430458","0","40.88419256","1","0",False,NULL
751,"AVENIDA GUAPORE CENTRO","4216.0",NULL,"centro",1307,"215164616","AVENIDA  GUAPORE SETOR 06","4253",NULL,"setor 06","100.0","99.13","42.86","94.11","-13.1167906","-60.5435926","110006405000008","-9.898907","-63.027787","110002305000061","-9.898907","-63.027787","0","448635.79344101","1","447035.13101984",False,False
752,"AVENIDA PORTO VELHO JARDIM CLODOALDO","4121.0",NULL,"jardim clodoaldo",17458,"180199896","AVENIDA  PORTO VELHO PRINCESA ISABEL","3571",NULL,"princesa isabel","100.0","86.65","32.26","90.56","-11.42452237","-61.44682475","110004905000174","-11.920134","-61.997771","110001505000010","-11.920134","-61.997771","0","81464.81373286","1","80593.10346883",False,NULL
753,"RUA PRESIDENTE MEDICI JARDIM CLODOALDO","1930.0","PREDIO","jardim clodoaldo",123491,"1750630","AVENIDA PRESIDENTE MEDICI CENTRO","1605",NULL,"centro","100.0","83.16","18.18","88.45","-11.4244761","-61.4493514","110004905000174","-9.184751","-63.192339","110110405000003","-9.184751","-63.192339","0","313655.74845019","1","312352.2862765",False,False
754,"RUA PIONEIRA MARIA NANCI SANTANA GOIS GREENVILLE","530.0",NULL,"greenville",278010,"180205237","RUA  MARIA NACI SANTANA GOIS GREEN VILLE","537","CASA","green ville","87.8","98.7","95.24","90.73","-11.429721","-61.483802","110004905000178","-11.429781","-61.484811","110004905000093","-11.429781","-61.484811","0","110.17300693","1","0",False,NULL
755,"AVENIDA JUCELINO KUBSTCHEK RIOZINHO",NULL,NULL,"riozinho",231324,"1656321","AVENIDA PRESIDENTE JUCELINO KUBSTCHEK CIDADE ALTA","3854",NULL,"cidade alta","100.0","0.0","10.53","71.05","-11.5118658","-61.3598317","110004910000001","-11.352981","-62.297353","110034605000012","-11.352981","-62.296943","44.69792575","103695.42879479","1","103239.57978503",False,NULL
756,"AVENIDA AGLAIR NOGUEIRA RIOZINHO","1881.0",NULL,"riozinho",273352,"1183283","AVENIDA  AGUIAR NOGUEIRA RIOZINHO","1859",NULL,"riozinho","86.67","98.83","100.0","90.43","-11.5060285","-61.3604399","110004910000004","-11.506458","-61.360536","110004910000004","-11.506458","-61.360536","0","48.89271674","1","0",True,NULL
757,"ALDEIA NAPDJAN SURUI LINHA 09 TERRA INDIGENA SETE DE SETEMBRO ZONA RURAL",NULL,"CRE/CACOAL","zona rural",8943,"1154017","LINHA  NOVE LINHA SETE","120","SITIO SN","linha sete","100.0","0.0","30.0","73.0","-11.258797","-61.37139","110004910000007","-13.403503","-60.472397","110003105000009","-13.4037425","-60.4713025","121.34634001","257698.96350726","1","246751.35844953",False,False
758,"LINHA 9 GLEBA 9 LOTE 52 ZONA RURAL",NULL,NULL,"zona rural",8943,"1154017","LINHA  NOVE LINHA SETE","120","SITIO SN","linha sete","100.0","0.0","30.0","73.0","-11.2642516","-61.3709013","110004910000007","-13.403503","-60.472397","110003105000009","-13.4037425","-60.4713025","121.34634001","257117.24629108","1","246751.35844953",False,False
759,"AREA RURAL AREA RURAL DE CACOAL",NULL,"LH07 GL06 KM17 LT56","area rural de cacoal",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","27.59","72.76","-11.2892349","-61.4435889","110004910000009","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","15001.15716411","1","11150.5579462",False,NULL
760,"LINHA 10 GLEBA 10 LOTE 58 AREA RURAL DE CACOAL",NULL,NULL,"area rural de cacoal",27820,"1229337","LINHA  8 SERRA GRANDE","2500",NULL,"serra grande","100.0","0.0","50.0","75.0","-11.1747587","-61.333465","110004910000012","-12.284267","-64.343644","110008005000027","-12.285381","-64.343644","123.87131882","350173.08491813","1","345578.10072118",False,False
761,"AREA RURAL AREA RURAL DE CACOAL",NULL,NULL,"area rural de cacoal",61985,"100166781","RUA  RURAL TEIXEIRAO","1332","CASA VERDE","teixeirao","100.0","0.0","27.59","72.76","-11.2770043","-61.29671247","110004910000016","-11.423637","-61.431678","110004905000096","-11.423649","-61.431728","5.6105921","21962.4445711","1","16290.66485297",False,NULL
762,"AREA RURAL LINHA 12, LOTE 72 AREA RURAL DE CACOAL",NULL,"GLEBA 11","area rural de cacoal",18975,"217728267","AVENIDA  E RESIDENCIAL ESPLANADA","0",NULL,"residencial esplanada","100.0","0.0","43.9","74.39","-11.4907662","-61.2615463","110004910000018","-11.717072","-61.755632","110028805000078","-11.717105499999999","-61.755449","20.26989708","59409.57013859","1","57008.04121165",False,NULL
